depth,temp
2.472,20.74431705
2.972,20.59558052
3.472,20.49897555
3.972,20.43726838
4.472,20.36072267
4.972,20.28410744
5.472,20.16725958
5.972,19.97649003
6.472,19.61945882
6.972,19.14415531
7.472,18.50981245
7.972,17.8106474
8.472,17.05595609
8.972,16.38698545
9.472,15.79827559
9.972,15.3266689
10.472,15.02064839
10.972,14.84625467
11.472,14.57351317
11.972,14.35726673
12.472,13.94270375
12.972,13.50547616
13.472,12.82349876
13.972,12.09378643
14.472,11.31567297
14.972,10.45559417
15.472,9.587516736
15.972,8.897502827
16.472,8.216919352
16.972,7.797347343
17.472,7.379269743
17.972,7.067409707
18.472,6.980260866
18.972,6.874467496
19.472,6.745440142
19.972,6.680146903
20.472,6.609032164
20.972,6.516036527
21.472,6.482710076
21.972,6.433748245
22.472,6.380917364
22.972,6.351376248
23.472,6.323471129
23.972,6.284376593
24.472,6.26162063
24.972,6.239898591
25.472,6.220700415
25.972,6.183240745
26.472,6.157293294
26.972,6.103293116
27.472,6.04705246
27.972,6.002157951
28.472,5.958493245
28.972,5.913516055
29.472,5.889062541
29.972,5.857363864
30.472,5.843619235
30.972,5.827850065
31.472,5.80859194
31.972,5.797528857
32.472,5.786162024
32.972,5.768618757
33.472,5.752046296
33.972,5.740011313
34.472,5.721243926
34.972,5.701690008
35.472,5.684056517
35.972,5.669079662
36.472,5.650696947
36.972,5.637471813
37.472,5.620075041
37.972,5.603259114
38.472,5.58614347
