depth,temp
2.097,23.41512816
2.597,23.3991807
3.097,23.39459269
3.597,23.37458268
4.097,23.33112007
4.597,23.31577528
5.097,23.31012547
5.597,23.31979089
6.097,23.24432889
6.597,22.80706693
7.097,22.33891467
7.597,21.68970154
8.097,20.7572209
8.597,19.694762
9.097,18.76738535
9.597,17.79240228
10.097,16.91539738
10.597,16.00060041
11.097,15.15982068
11.597,14.28547068
12.097,13.41413887
12.597,12.60141817
13.097,11.92920894
13.597,11.41441306
14.097,10.97202278
14.597,10.6278943
15.097,10.45065103
15.597,10.29179273
16.097,10.05397404
16.597,9.947719497
17.097,9.893716671
17.597,9.754964907
18.097,9.674927444
18.597,9.624543522
19.097,9.549395663
19.597,9.471817559
20.097,9.427741104
20.597,9.354480249
21.097,9.297911127
21.597,9.25227428
22.097,9.216010468
22.597,9.175266999
23.097,9.113275577
23.597,9.068590179
24.097,9.032552659
24.597,9.006170871
25.097,8.971193622
25.597,8.934902181
26.097,8.906685067
26.597,8.871628172
27.097,8.822977428
27.597,8.784869269
28.097,8.751339054
28.597,8.721805246
29.097,8.696156382
29.597,8.675280972
30.097,8.666607971
30.597,8.651761865
31.097,8.638141008
31.597,8.625611581
32.097,8.608046085
32.597,8.588104092
33.097,8.575329015
33.597,8.553184366
34.097,8.531606492
34.597,8.505271504
35.097,8.486763622
35.597,8.465085193
36.097,8.451746608
36.597,8.43274592
