depth,temp
2.498,22.2587044
2.998,22.24359884
3.498,22.23052173
3.998,22.22202231
4.498,22.21048912
4.998,22.20484721
5.498,22.19282154
5.998,22.18251189
6.498,22.17884561
6.998,22.16841381
7.498,22.15585695
7.998,22.1536192
8.498,22.1161861
8.998,21.96383584
9.498,21.90612835
9.998,21.67767204
10.498,21.31772447
10.998,21.01896789
11.498,20.65896628
11.998,20.24857452
12.498,19.94445049
12.998,19.5245839
13.498,19.21354605
13.998,19.01556328
14.498,18.68177077
14.998,18.35823356
15.498,18.15319294
15.998,17.85968952
16.498,17.49019362
16.998,17.09638519
17.498,16.65096654
17.998,16.08652322
18.498,15.57513189
18.998,14.94434574
19.498,14.19750157
19.998,13.23091157
20.498,12.35078565
20.998,11.38856117
21.498,10.43420989
21.998,9.555309478
22.498,8.773679245
22.998,8.182386187
23.498,7.880619263
23.998,7.460387188
24.498,7.13213796
24.998,7.003945694
25.498,6.808044428
25.998,6.664965305
26.498,6.549330841
26.998,6.415567045
27.498,6.309197706
27.998,6.234296269
28.498,6.155263179
28.998,6.109297601
29.498,6.074236681
29.998,6.038447406
30.498,5.996915453
30.998,5.957983524
31.498,5.908306535
31.998,5.859382088
32.498,5.804308344
32.998,5.761725597
33.498,5.730161887
33.998,5.684908787
34.498,5.656036573
34.998,5.639579343
35.498,5.602850348
35.998,5.57650783
36.498,5.547760277
36.998,5.513274645
37.498,5.481510664
37.998,5.465256888
