depth,temp
2.177,23.0568016
2.677,23.04937899
3.177,23.04661167
3.677,23.03823364
4.177,23.01658688
4.677,22.98270211
5.177,22.92442286
5.677,22.88254909
6.177,22.83723074
6.677,22.5258345
7.177,22.05197675
7.677,21.25286458
8.177,20.2178198
8.677,18.96650508
9.177,17.5858046
9.677,16.21500487
10.177,15.01546632
10.677,13.9679109
11.177,13.16528995
11.677,12.41543412
12.177,11.87596649
12.677,11.36722793
13.177,10.89368723
13.677,10.49100166
14.177,10.10889607
14.677,9.74414576
15.177,9.463381125
15.677,9.155747135
16.177,8.938560686
16.677,8.747514548
17.177,8.624124305
17.677,8.476831654
18.177,8.364019446
18.677,8.263141173
19.177,8.151720756
19.677,8.067148656
20.177,7.995153534
20.677,7.899948184
21.177,7.82974944
21.677,7.770320332
22.177,7.714477077
22.677,7.676208426
23.177,7.628989862
23.677,7.590622508
24.177,7.569423114
24.677,7.533626474
25.177,7.506463578
25.677,7.473564529
26.177,7.436928023
26.677,7.406218144
27.177,7.38424854
27.677,7.348097919
28.177,7.315652933
28.677,7.279690057
29.177,7.249805103
29.677,7.212784099
30.177,7.1756932
30.677,7.137939306
31.177,7.113406769
31.677,7.086994351
32.177,7.062826964
32.677,7.038434225
33.177,7.020177129
33.677,7.004706375
34.177,6.993759598
34.677,6.981577719
35.177,6.97175109
35.677,6.964930616
36.177,6.955421604
36.677,6.946015803
37.177,6.93853539
37.677,6.929835951
38.177,6.188669086
