,Day,Depth,Temperature
1.0,1.0,2.0340000000000003,24.12211622
1.0,1.0,2.5340000000000003,24.02331438
1.0,1.0,3.034,23.97475176
1.0,1.0,3.534,23.88315177
1.0,1.0,4.034,23.72809479
1.0,1.0,4.534,23.56363184
1.0,1.0,5.034,23.18647823
1.0,1.0,5.534,22.64589264
1.0,1.0,6.034,22.03055719
1.0,1.0,6.534,21.22827066
1.0,1.0,7.034,20.22160966
1.0,1.0,7.534,19.24338508
1.0,1.0,8.033999999999999,18.22973057
1.0,1.0,8.533999999999999,17.36909201
1.0,1.0,9.033999999999999,16.59645141
1.0,1.0,9.533999999999999,15.799208199999999
1.0,1.0,10.033999999999999,15.15585938
1.0,1.0,10.534,14.58342687
1.0,1.0,11.034,14.03043775
1.0,1.0,11.534,13.46616812
1.0,1.0,12.034,12.85987677
1.0,1.0,12.534,12.24990503
1.0,1.0,13.034,11.70558844
1.0,1.0,13.534,11.20476294
1.0,1.0,14.034,10.8008489
1.0,1.0,14.534,10.38472739
1.0,1.0,15.034,10.10496286
1.0,1.0,15.534,9.923924381
1.0,1.0,16.034000000000002,9.814404015
1.0,1.0,16.534000000000002,9.739502681
1.0,1.0,17.034000000000002,9.629176397
1.0,1.0,17.534000000000002,9.554587932999999
1.0,1.0,18.034000000000002,9.518053867
1.0,1.0,18.534000000000002,9.428357677000001
1.0,1.0,19.034000000000002,9.378312917
1.0,1.0,19.534000000000002,9.340918775
1.0,1.0,20.034000000000002,9.271502486000001
1.0,1.0,20.534000000000002,9.230730965
1.0,1.0,21.034000000000002,9.205530353
1.0,1.0,21.534000000000002,9.147072403
1.0,1.0,22.034000000000002,9.108736467
1.0,1.0,22.534000000000002,9.080433789
1.0,1.0,23.034000000000002,9.031099586
1.0,1.0,23.534000000000002,8.996964184
1.0,1.0,24.034000000000002,8.974232342999999
1.0,1.0,24.534000000000002,8.932372969
1.0,1.0,25.034000000000002,8.906360344
1.0,1.0,25.534000000000002,8.888378111
1.0,1.0,26.034000000000002,8.852079406
1.0,1.0,26.534000000000002,8.828633327999999
1.0,1.0,27.034000000000002,8.812638075
1.0,1.0,27.534000000000002,8.782772547
1.0,1.0,28.034000000000002,8.767854363
2.0,2.0,2.0340000000000003,24.12211622
2.0,2.0,2.5340000000000003,24.02331438
2.0,2.0,3.034,23.97475176
2.0,2.0,3.534,23.88315177
2.0,2.0,4.034,23.72809479
2.0,2.0,4.534,23.56363184
