,Day,Depth,Temperature
1,1,2.069,22.534262349200002
1,1,2.569,22.4339925506
1,1,3.069,22.327968184699998
1,1,3.569,22.226223206999997
1,1,4.069,22.1260659174
1,1,4.569,22.029813038
1,1,5.069,21.939993725500003
1,1,5.569,21.7595714242
1,1,6.069,21.4693184101
1,1,6.569,21.1599206351
1,1,7.069,20.7890428204
1,1,7.569,20.4062216732
1,1,8.068999999999999,20.030812076900002
1,1,8.568999999999999,19.7102334512
1,1,9.068999999999999,19.469451873
1,1,9.568999999999999,19.300765598599998
1,1,10.068999999999999,19.1058159523
1,1,10.569,18.9106054326
1,1,11.069,18.7343886217
1,1,11.569,18.5985645505
1,1,12.069,18.4289735325
1,1,12.569,18.318192340899998
1,1,13.069,18.209167961
1,1,13.569,18.1139819322
1,1,14.069,18.0366208318
1,1,14.569,17.9565758243
1,1,15.069,17.865196546700002
1,1,15.569,17.791110345
1,1,16.069000000000003,17.7342719104
1,1,16.569000000000003,17.6573692073
1,1,17.069000000000003,17.5867464316
1,1,17.569000000000003,17.542250726600003
1,1,18.069000000000003,17.50377528
1,1,18.569000000000003,17.4523146735
1,1,19.069000000000003,17.4022690995
1,1,19.569000000000003,17.369377315599998
1,1,20.069000000000003,17.3328194908
1,1,20.569000000000003,17.2706246368
1,1,21.069000000000003,17.231577623499998
1,1,21.569000000000003,17.171018548499998
1,1,22.069000000000003,17.100771295999998
2,2,2.069,22.534262349200002
2,2,2.569,22.4339925506
2,2,3.069,22.327968184699998
2,2,3.569,22.226223206999997
2,2,4.069,22.1260659174
2,2,4.569,22.029813038
2,2,5.069,21.939993725500003
2,2,5.569,21.7595714242
2,2,6.069,21.4693184101
2,2,6.569,21.1599206351
2,2,7.069,20.7890428204
2,2,7.569,20.4062216732
2,2,8.068999999999999,20.030812076900002
2,2,8.568999999999999,19.7102334512
2,2,9.068999999999999,19.469451873
2,2,9.568999999999999,19.300765598599998
2,2,10.068999999999999,19.1058159523
2,2,10.569,18.9106054326
2,2,11.069,18.7343886217
2,2,11.569,18.5985645505
2,2,12.069,18.4289735325
2,2,12.569,18.318192340899998
2,2,13.069,18.209167961
2,2,13.569,18.1139819322
2,2,14.069,18.0366208318
2,2,14.569,17.9565758243
2,2,15.069,17.865196546700002
2,2,15.569,17.791110345
2,2,16.069000000000003,17.7342719104
2,2,16.569000000000003,17.6573692073
2,2,17.069000000000003,17.5867464316
2,2,17.569000000000003,17.542250726600003
2,2,18.069000000000003,17.50377528
2,2,18.569000000000003,17.4523146735
2,2,19.069000000000003,17.4022690995
2,2,19.569000000000003,17.369377315599998
2,2,20.069000000000003,17.3328194908
2,2,20.569000000000003,17.2706246368
2,2,21.069000000000003,17.231577623499998
2,2,21.569000000000003,17.171018548499998
2,2,22.069000000000003,17.100771295999998
3,3,2.069,22.534262349200002
3,3,2.569,22.4339925506
3,3,3.069,22.327968184699998
3,3,3.569,22.226223206999997
3,3,4.069,22.1260659174
3,3,4.569,22.029813038
3,3,5.069,21.939993725500003
3,3,5.569,21.7595714242
3,3,6.069,21.4693184101
3,3,6.569,21.1599206351
3,3,7.069,20.7890428204
3,3,7.569,20.4062216732
3,3,8.068999999999999,20.030812076900002
3,3,8.568999999999999,19.7102334512
3,3,9.068999999999999,19.469451873
3,3,9.568999999999999,19.300765598599998
3,3,10.068999999999999,19.1058159523
3,3,10.569,18.9106054326
3,3,11.069,18.7343886217
3,3,11.569,18.5985645505
3,3,12.069,18.4289735325
3,3,12.569,18.318192340899998
3,3,13.069,18.209167961
3,3,13.569,18.1139819322
3,3,14.069,18.0366208318
3,3,14.569,17.9565758243
3,3,15.069,17.865196546700002
3,3,15.569,17.791110345
3,3,16.069000000000003,17.7342719104
3,3,16.569000000000003,17.6573692073
3,3,17.069000000000003,17.5867464316
3,3,17.569000000000003,17.542250726600003
3,3,18.069000000000003,17.50377528
3,3,18.569000000000003,17.4523146735
3,3,19.069000000000003,17.4022690995
3,3,19.569000000000003,17.369377315599998
3,3,20.069000000000003,17.3328194908
