depth,temp
2.004,21.30333202
2.504,21.29485417
3.004,21.29329117
3.504,21.27161573
4.004,21.26467141
4.504,21.2550968
5.004,21.20720822
5.504,21.02073953
6.004,20.91960098
6.504,20.60208304
7.004,20.21624922
7.504,19.60278861
8.004,18.84910246
8.504,17.86042231
9.004,17.05510991
9.504,16.09631149
10.004,15.21837786
10.504,14.53907802
11.004,13.98208706
11.504,13.4682092
12.004,13.18983305
12.504,12.73433341
13.004,12.29082496
13.504,12.0313428
14.004,11.60405214
14.504,11.22533152
15.004,10.94401315
15.504,10.56858173
16.004,10.23846842
16.504,10.04072192
17.004,9.737929945
17.504,9.478774692
18.004,9.308382686
18.504,9.080978876
19.004,8.915673389
19.504,8.778052097
20.004,8.594485045
20.504,8.493176658
21.004,8.39756406
21.504,8.243824083
22.004,8.156441569
22.504,8.053043098
23.004,7.951431624
23.504,7.848229915
24.004,7.734110764
24.504,7.632293921
25.004,7.566268646
25.504,7.474218979
26.004,7.419312079
26.504,7.373867829
27.004,7.330885092
27.504,7.290072567
28.004,7.250234252
