depth,temp
2.032,17.28645964
2.532,17.24989653
3.032,17.19006757
3.532,17.14454567
4.032,17.12876172
4.532,17.07580951
5.032,16.9860276
5.532,16.95713297
6.032,16.7811581
6.532,16.67895921
7.032,16.49315937
7.532,16.23096254
8.032,15.87741863
8.532,15.45279069
9.032,14.8770943
9.532,14.4723721
10.032,13.90633237
10.532,13.38595802
11.032,12.9921631
11.532,12.6555806
12.032,12.30937465
12.532,12.09991445
13.032,11.82455394
13.532,11.57755299
14.032,11.44469417
14.532,11.22696271
15.032,10.98641421
15.532,10.83523042
16.032,10.5859367
16.532,10.34769386
17.032,10.22559256
17.532,10.03648001
18.032,9.846656316
18.532,9.719429391
19.032,9.577080912
19.532,9.381525142
20.032,9.182001902
20.532,9.001312679
21.032,8.788252213
21.532,8.596294176
22.032,8.438726906
22.532,8.177165699
23.032,8.002851902
23.532,7.835605262
24.032,7.594650827
24.532,7.420893742
25.032,7.29222845
25.532,7.101638701
26.032,6.999864952
26.532,6.886965627
27.032,6.762037627
27.532,6.6601028
28.032,6.576224298
28.532,6.461369492
29.032,6.401085836
29.532,6.337938063
30.032,6.268921816
30.532,6.220411335
31.032,6.182894507
31.532,6.134470475
32.032,6.11429382
32.532,6.085672881
33.032,6.054051047
33.532,6.029406758
34.032,6.009787314
34.532,5.974471337
35.032,5.951895874
35.532,5.926346227
36.032,5.898455549
36.532,5.874814748
37.032,5.854614293
37.532,5.832207999
38.032,5.81766825
