depth,temp
2.428,18.66553004
2.928,18.48871074
3.428,18.25751916
3.928,18.0253858
4.428,17.55872489
4.928,16.97506855
5.428,16.37130952
5.928,15.70251903
6.428,14.96614413
6.928,14.20837938
7.428,13.43490349
7.928,12.88938349
8.428,12.38475435
8.928,11.88084457
9.428,11.5073609
9.928,11.24081491
10.428,11.02193103
10.928,10.82607395
11.428,10.61180501
11.928,10.40613499
12.428,10.23269143
12.928,10.096328
13.428,9.978198322
13.928,9.896965612
14.428,9.827270473
14.928,9.751104243
15.428,9.685865831
15.928,9.634870707
16.428,9.568444232
16.928,9.511711748
17.428,9.475868735
17.928,9.429574575
18.428,9.384454562
18.928,9.343128819
19.428,9.291012235
19.928,9.243742408
20.428,9.203435844
20.928,9.159752655
21.428,9.115356394
21.928,9.073446268
22.428,9.039336816
22.928,9.000212121
23.428,8.95855528
23.928,8.922661153
24.428,8.888718692
24.928,8.856528319
25.428,8.836242279
25.928,8.805809203
26.428,8.781171573
26.928,8.766829168
27.428,8.746823066
27.928,8.7244629
28.428,8.710233784
28.928,8.69393238
29.428,8.672578614
29.928,8.658992101
30.428,8.641213471
30.928,8.62294968
31.428,8.611382683
31.928,8.59802357
32.428,8.580048269
32.928,8.565707363
33.428,8.551944878
33.928,8.534884312
34.428,8.51644527
34.928,8.499636749
35.428,8.47921421
35.928,8.462543399
36.428,8.44576707
36.928,8.42583744
37.428,8.409894307
37.928,8.39685806
38.428,8.381068106
