depth,temp
2.092,22.16340145
2.592,22.1102531
3.092,22.06205685
3.592,22.01437622
4.092,21.97073693
4.592,21.923465
5.092,21.86825157
5.592,21.77248102
6.092,21.57755974
6.592,21.35101695
7.092,21.02107362
7.592,20.67400961
8.092,20.05748676
8.592,19.40306944
9.092,18.7853747
9.592,18.16260619
10.092,17.53159132
10.592,16.99930858
11.092,16.47081233
11.592,16.21967396
12.092,15.93941461
12.592,15.6333358
13.092,15.44092311
13.592,15.28425162
14.092,15.1258563
14.592,14.9852875
15.092,14.82658747
15.592,14.68634768
16.092,14.58716238
16.592,14.4641387
17.092,14.36337017
17.592,14.29170345
18.092,14.22475851
18.592,14.15790776
19.092,14.10655723
19.592,14.04575973
20.092,14.00350367
20.592,13.94060851
21.092,13.89141145
21.592,13.84447697
22.092,13.77569166
22.592,13.69996202
23.092,13.64183609
23.592,13.55924166
24.092,13.4929903
24.592,13.38935135
25.092,13.27205952
25.592,13.18024246
26.092,13.06432978
26.592,12.95800374
27.092,12.86689662
27.592,12.74952696
28.092,12.66230029
28.592,12.58961523
29.092,12.49301675
29.592,12.43692741
30.092,12.33141723
30.592,12.23959269
31.092,12.16995482
31.592,12.10661105
32.092,12.02603618
32.592,11.96369527
33.092,11.90951365
33.592,11.87330702
34.092,11.79788768
34.592,11.73220271
35.092,11.64780532
35.592,11.55823342
36.092,11.44697401
36.592,11.36011427
37.092,11.28968484
37.592,11.24346697
38.092,11.17954351
