depth,temp
2.433,21.12901565
2.933,21.06641502
3.433,21.01704581
3.933,20.98998863
4.433,20.94868985
4.933,20.91496521
5.433,20.89819186
5.933,20.88063077
6.433,20.86715429
6.933,20.83400529
7.433,20.81286227
7.933,20.79763502
8.433,20.73679938
8.933,20.71727359
9.433,20.51935258
9.933,20.12843238
10.433,19.74787479
10.933,19.21833304
11.433,18.58811357
11.933,18.05912117
12.433,17.47271096
12.933,16.97811333
13.433,16.42286383
13.933,15.75357801
14.433,15.12780235
14.933,14.52013089
15.433,13.71700813
15.933,12.97715061
16.433,12.16124593
16.933,11.31150153
17.433,10.41969244
17.933,9.503362342
18.433,8.652769091
18.933,8.059359765
19.433,7.534755325
19.933,7.217728065
20.433,7.05118445
20.933,6.877172042
21.433,6.784813476
21.933,6.713642256
22.433,6.609194095
22.933,6.541919212
23.433,6.49552259
23.933,6.446305111
24.433,6.410242201
24.933,6.364145233
25.433,6.325577707
25.933,6.294939879
26.433,6.274775425
26.933,6.250460667
27.433,6.221712186
27.933,6.208311041
28.433,6.191053436
28.933,6.17207177
29.433,6.152368576
29.933,6.126310895
30.433,6.112726359
30.933,6.095985847
31.433,6.077392044
31.933,6.05961814
32.433,6.041702876
32.933,6.026307801
33.433,6.00454711
33.933,5.974263362
34.433,5.960633918
34.933,5.929816449
35.433,5.901007858
35.933,5.879751534
36.433,5.844309417
36.933,5.813578581
37.433,5.791588365
37.933,5.762310947
