depth,temp
2.001,19.30998969
2.501,19.23637183
3.001,19.15441542
3.501,19.07704744
4.001,18.97189348
4.501,18.88309864
5.001,18.52311923
5.501,17.95326824
6.001,17.13920851
6.501,16.28328807
7.001,15.33641248
7.501,14.47568164
8.001,13.68362834
8.501,13.14263524
9.001,12.76588048
9.501,12.469179
10.001,12.04248724
10.501,11.63181783
11.001,11.26781138
11.501,10.88019382
12.001,10.57012898
12.501,10.30125174
13.001,10.0972347
13.501,9.927927004
14.001,9.848475959
14.501,9.710263318
15.001,9.579788036
15.501,9.460022191
16.001,9.317986783
16.501,9.172279161
17.001,9.07636027
17.501,8.957326673
18.001,8.857686875
18.501,8.810060167
19.001,8.764569211
19.501,8.700325239
20.001,8.682947144
20.501,8.658218112
21.001,8.61420028
21.501,8.597663747
22.001,8.568910704
22.501,8.537796735
23.001,8.517341738
23.501,8.487965232
24.001,8.454880911
24.501,8.43599394
25.001,8.407322954
25.501,8.37510359
26.001,8.357353863
26.501,8.329295966
27.001,8.296601575
27.501,8.283389317
28.001,8.259707598
28.501,8.225464501
29.001,8.213311353
29.501,8.190471614
30.001,8.159278103
30.501,8.135544101
31.001,8.106242592
31.501,8.077928449
32.001,8.061921018
32.501,8.035994625
33.001,8.018148239
33.501,8.011181491
34.001,8.003696927
34.501,7.991762625
35.001,7.983864282
35.501,7.978600373
36.001,7.972194324
36.501,7.967712106
37.001,7.965596436
