,Day,Depth,Temperature
1,1,2.001,15.8081366967
1,1,2.501,15.805018238299999
1,1,3.0010000000000003,15.789072469
1,1,3.5010000000000003,15.778754523900002
1,1,4.001,15.7661718896
1,1,4.501,15.7180488801
1,1,5.001,15.653538890899998
1,1,5.501,15.59844038
1,1,6.001,15.4228727673
1,1,6.501,15.345493971400002
1,1,7.001,15.239894695
1,1,7.501,14.9762329708
1,1,8.001,14.652536270399999
1,1,8.501,14.384629025599999
1,1,9.001,13.9840896061
1,1,9.501,13.6132992245
1,1,10.001,13.22394434
1,1,10.501,12.826107271300001
1,1,11.001,12.527001603599999
1,1,11.501,12.3123642261
1,1,12.001,12.036109798
1,1,12.501,11.836189040799999
1,1,13.001,11.6809036449
1,1,13.501,11.2936351139
1,1,14.001,11.0929317051
1,1,14.501,10.88814093
1,1,15.001,10.495797765399999
1,1,15.501,10.1408741338
1,1,16.000999999999998,9.82462230095
1,1,16.500999999999998,9.547813066749999
1,1,17.000999999999998,9.32539159515
1,1,17.500999999999998,9.06639072554
1,1,18.000999999999998,8.87911921561
1,1,18.500999999999998,8.73935206929
1,1,19.000999999999998,8.55919374138
1,1,19.500999999999998,8.43050840802
1,1,20.000999999999998,8.2403815618
1,1,20.500999999999998,8.16715159886
1,1,21.000999999999998,8.018379728260001
1,1,21.500999999999998,7.87651880543
1,1,22.000999999999998,7.799274896919999
1,1,22.500999999999998,7.724289282080001
1,1,23.000999999999998,7.61430487538
1,1,23.500999999999998,7.52457810502
1,1,24.000999999999998,7.428223878560001
1,1,24.500999999999998,7.34183466232
1,1,25.000999999999998,7.27371860253
1,1,25.500999999999998,7.22227405969
1,1,26.000999999999998,7.15035752589
1,1,26.500999999999998,7.0838760511
1,1,27.000999999999998,7.05524720863
1,1,27.500999999999998,6.9918272921
1,1,28.000999999999998,6.929763393939999
2,2,2.001,15.8081366967
2,2,2.501,15.805018238299999
2,2,3.0010000000000003,15.789072469
2,2,3.5010000000000003,15.778754523900002
2,2,4.001,15.7661718896
2,2,4.501,15.7180488801
2,2,5.001,15.653538890899998
2,2,5.501,15.59844038
2,2,6.001,15.4228727673
2,2,6.501,15.345493971400002
2,2,7.001,15.239894695
2,2,7.501,14.9762329708
2,2,8.001,14.652536270399999
2,2,8.501,14.384629025599999
2,2,9.001,13.9840896061
2,2,9.501,13.6132992245
2,2,10.001,13.22394434
2,2,10.501,12.826107271300001
2,2,11.001,12.527001603599999
2,2,11.501,12.3123642261
2,2,12.001,12.036109798
2,2,12.501,11.836189040799999
2,2,13.001,11.6809036449
2,2,13.501,11.2936351139
2,2,14.001,11.0929317051
2,2,14.501,10.88814093
2,2,15.001,10.495797765399999
2,2,15.501,10.1408741338
2,2,16.000999999999998,9.82462230095
2,2,16.500999999999998,9.547813066749999
2,2,17.000999999999998,9.32539159515
2,2,17.500999999999998,9.06639072554
2,2,18.000999999999998,8.87911921561
2,2,18.500999999999998,8.73935206929
2,2,19.000999999999998,8.55919374138
2,2,19.500999999999998,8.43050840802
2,2,20.000999999999998,8.2403815618
2,2,20.500999999999998,8.16715159886
2,2,21.000999999999998,8.018379728260001
2,2,21.500999999999998,7.87651880543
2,2,22.000999999999998,7.799274896919999
2,2,22.500999999999998,7.724289282080001
2,2,23.000999999999998,7.61430487538
2,2,23.500999999999998,7.52457810502
2,2,24.000999999999998,7.428223878560001
2,2,24.500999999999998,7.34183466232
2,2,25.000999999999998,7.27371860253
2,2,25.500999999999998,7.22227405969
2,2,26.000999999999998,7.15035752589
2,2,26.500999999999998,7.0838760511
2,2,27.000999999999998,7.05524720863
2,2,27.500999999999998,6.9918272921
2,2,28.000999999999998,6.929763393939999
3,3,2.001,15.8081366967
3,3,2.501,15.805018238299999
3,3,3.0010000000000003,15.789072469
3,3,3.5010000000000003,15.778754523900002
3,3,4.001,15.7661718896
3,3,4.501,15.7180488801
3,3,5.001,15.653538890899998
3,3,5.501,15.59844038
