,Day,Depth,Temperature
1.0,1.0,2.016,23.53374615
1.0,1.0,2.516,23.48413514
1.0,1.0,3.016,23.42302742
1.0,1.0,3.516,23.38689229
1.0,1.0,4.016,23.37185708
1.0,1.0,4.516,23.32737326
1.0,1.0,5.016,23.25226042
1.0,1.0,5.516,23.2105444
1.0,1.0,6.016,23.03770485
1.0,1.0,6.516,22.59515294
1.0,1.0,7.016,21.97080424
1.0,1.0,7.516,21.00835157
1.0,1.0,8.016,19.66853847
1.0,1.0,8.516,18.32635716
1.0,1.0,9.016,16.85403438
1.0,1.0,9.516,15.41155559
1.0,1.0,10.016,14.18342918
1.0,1.0,10.515999999999998,13.19143417
1.0,1.0,11.015999999999998,12.5297392
1.0,1.0,11.515999999999998,12.03763966
1.0,1.0,12.015999999999998,11.56018655
1.0,1.0,12.515999999999998,11.17782094
1.0,1.0,13.015999999999998,10.94503406
1.0,1.0,13.515999999999998,10.74634896
1.0,1.0,14.015999999999998,10.49207845
1.0,1.0,14.515999999999998,10.26753118
1.0,1.0,15.015999999999998,10.16669485
1.0,1.0,15.515999999999998,10.04202958
1.0,1.0,16.016,9.986898319
1.0,1.0,16.516,9.906518207000001
1.0,1.0,17.016,9.82801994
1.0,1.0,17.516,9.725014894
1.0,1.0,18.016,9.625468354
1.0,1.0,18.516,9.543565163
1.0,1.0,19.016,9.456916852
1.0,1.0,19.516,9.369810908
1.0,1.0,20.016,9.323036334
1.0,1.0,20.516,9.261886837
1.0,1.0,21.016,9.206739283
1.0,1.0,21.516,9.171691975
1.0,1.0,22.016,9.14066663
1.0,1.0,22.516,9.089271652999999
1.0,1.0,23.016,9.064491528
1.0,1.0,23.516,9.039430108
1.0,1.0,24.016,9.004375155
1.0,1.0,24.516,8.980042847
1.0,1.0,25.016,8.957676755
1.0,1.0,25.516,8.923882102
1.0,1.0,26.016,8.903152105
1.0,1.0,26.516,8.878858702
1.0,1.0,27.016,8.855603965
2.0,2.0,2.016,23.53374615
2.0,2.0,2.516,23.48413514
2.0,2.0,3.016,23.42302742
2.0,2.0,3.516,23.38689229
2.0,2.0,4.016,23.37185708
2.0,2.0,4.516,23.32737326
2.0,2.0,5.016,23.25226042
2.0,2.0,5.516,23.2105444
2.0,2.0,6.016,23.03770485
2.0,2.0,6.516,22.59515294
2.0,2.0,7.016,21.97080424
2.0,2.0,7.516,21.00835157
2.0,2.0,8.016,19.66853847
2.0,2.0,8.516,18.32635716
2.0,2.0,9.016,16.85403438
2.0,2.0,9.516,15.41155559
2.0,2.0,10.016,14.18342918
2.0,2.0,10.515999999999998,13.19143417
2.0,2.0,11.015999999999998,12.5297392
2.0,2.0,11.515999999999998,12.03763966
2.0,2.0,12.015999999999998,11.56018655
2.0,2.0,12.515999999999998,11.17782094
2.0,2.0,13.015999999999998,10.94503406
2.0,2.0,13.515999999999998,10.74634896
2.0,2.0,14.015999999999998,10.49207845
2.0,2.0,14.515999999999998,10.26753118
2.0,2.0,15.015999999999998,10.16669485
2.0,2.0,15.515999999999998,10.04202958
2.0,2.0,16.016,9.986898319
2.0,2.0,16.516,9.906518207000001
2.0,2.0,17.016,9.82801994
2.0,2.0,17.516,9.725014894
2.0,2.0,18.016,9.625468354
2.0,2.0,18.516,9.543565163
2.0,2.0,19.016,9.456916852
2.0,2.0,19.516,9.369810908
2.0,2.0,20.016,9.323036334
2.0,2.0,20.516,9.261886837
2.0,2.0,21.016,9.206739283
2.0,2.0,21.516,9.171691975
2.0,2.0,22.016,9.14066663
2.0,2.0,22.516,9.089271652999999
2.0,2.0,23.016,9.064491528
2.0,2.0,23.516,9.039430108
2.0,2.0,24.016,9.004375155
2.0,2.0,24.516,8.980042847
2.0,2.0,25.016,8.957676755
2.0,2.0,25.516,8.923882102
2.0,2.0,26.016,8.903152105
2.0,2.0,26.516,8.878858702
2.0,2.0,27.016,8.855603965
3.0,3.0,2.016,23.53374615
3.0,3.0,2.516,23.48413514
3.0,3.0,3.016,23.42302742
3.0,3.0,3.516,23.38689229
3.0,3.0,4.016,23.37185708
3.0,3.0,4.516,23.32737326
3.0,3.0,5.016,23.25226042
3.0,3.0,5.516,23.2105444
3.0,3.0,6.016,23.03770485
3.0,3.0,6.516,22.59515294
3.0,3.0,7.016,21.97080424
3.0,3.0,7.516,21.00835157
3.0,3.0,8.016,19.66853847
3.0,3.0,8.516,18.32635716
3.0,3.0,9.016,16.85403438
3.0,3.0,9.516,15.41155559
3.0,3.0,10.016,14.18342918
3.0,3.0,10.515999999999998,13.19143417
3.0,3.0,11.015999999999998,12.5297392
3.0,3.0,11.515999999999998,12.03763966
3.0,3.0,12.015999999999998,11.56018655
3.0,3.0,12.515999999999998,11.17782094
3.0,3.0,13.015999999999998,10.94503406
3.0,3.0,13.515999999999998,10.74634896
3.0,3.0,14.015999999999998,10.49207845
3.0,3.0,14.515999999999998,10.26753118
3.0,3.0,15.015999999999998,10.16669485
3.0,3.0,15.515999999999998,10.04202958
3.0,3.0,16.016,9.986898319
3.0,3.0,16.516,9.906518207000001
3.0,3.0,17.016,9.82801994
3.0,3.0,17.516,9.725014894
3.0,3.0,18.016,9.625468354
3.0,3.0,18.516,9.543565163
3.0,3.0,19.016,9.456916852
3.0,3.0,19.516,9.369810908
3.0,3.0,20.016,9.323036334
3.0,3.0,20.516,9.261886837
3.0,3.0,21.016,9.206739283
3.0,3.0,21.516,9.171691975
3.0,3.0,22.016,9.14066663
3.0,3.0,22.516,9.089271652999999
3.0,3.0,23.016,9.064491528
3.0,3.0,23.516,9.039430108
3.0,3.0,24.016,9.004375155
3.0,3.0,24.516,8.980042847
3.0,3.0,25.016,8.957676755
3.0,3.0,25.516,8.923882102
3.0,3.0,26.016,8.903152105
3.0,3.0,26.516,8.878858702
3.0,3.0,27.016,8.855603965
4.0,4.0,2.016,23.53374615
4.0,4.0,2.516,23.48413514
4.0,4.0,3.016,23.42302742
4.0,4.0,3.516,23.38689229
